Series Name,Country Name,Country Code,Region,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
People with basic handwashing facilities including soap and water (% of population),Uganda,UGA,Sub-Saharan Africa,1.623716333,2.866215644,4.115692066,5.372372336,6.636568474,7.908154689,9.187796185,10.47543809,11.77151704,13.07603334,14.38945528,15.71189207,17.04371656,18.38471501,19.73571634,21.09665333,22.46739821,23.84813239,25.23865212,26.63969207,28.05083558,29.47221871
People with basic handwashing facilities including soap and water (% of population),Vanuatu,VUT,East Asia & Pacific,26.95717269,26.95717269,26.95717269,26.95717269,26.95717269,26.95717269,26.95717269,26.95717269,27.07026286,27.18449243,27.25128356,27.28885316,31.73548957,36.17613021,40.6107739,45.03942221,49.46230152,53.87912862,58.29159137,62.69865796,67.09973498,71.49367288
People with basic handwashing facilities including soap and water (% of population),Viet Nam,VNM,East Asia & Pacific,84.31646876,84.31646876,84.31646876,84.31646876,84.31646876,84.31646876,84.3788541,84.44216595,84.5062972,84.57145717,84.88437529,85.19838341,85.51359787,85.82959812,86.14681168,86.46513544,86.78447421,87.10430523,87.42474093,87.74577327,88.0674164,88.38934216
People with basic handwashing facilities including soap and water (% of population),West Bank and Gaza,PSE,Middle East & North Africa,94.93441393,94.93441393,94.93441393,94.93441393,94.93441393,94.93441393,94.93441393,94.93441393,94.93441393,94.93441393,94.93441393,94.93441393,94.93441393,94.93441393,94.93441393,94.93246565,94.9304785,94.92844283,94.92638101,94.92426957,94.92214126,94.91996753
People with basic handwashing facilities including soap and water (% of population),"Yemen, Rep.",YEM,Middle East & North Africa,46.98957646,46.98957646,46.98957646,46.98957646,46.98957646,46.98957646,46.98957646,46.98957646,46.98957646,46.98957646,47.18551465,47.38347023,47.58344966,47.78578699,47.98980416,48.19584237,48.40356359,48.61296826,48.61296826,48.61296826,48.61296826,48.61296826
People with basic handwashing facilities including soap and water (% of population),Zambia,ZMB,Sub-Saharan Africa,16.71389893,16.71389893,16.71389893,16.71389893,16.71389893,16.71389893,16.71389893,16.71389893,16.71389893,16.80942727,16.90573443,17.00243272,17.10049419,17.20011663,17.30090796,17.40325984,17.50678036,17.61166618,17.71791661,17.82533632,17.93392668,18.04368654
People with basic handwashing facilities including soap and water (% of population),Zimbabwe,ZWE,Sub-Saharan Africa,42.64874615,42.64874615,42.64874615,42.64874615,42.64874615,42.64874615,42.64874615,42.64874615,42.64874615,42.64874615,42.61307723,42.57760459,42.54212989,42.50685248,42.47745877,42.45413573,42.4366915,42.42513133,42.41964225,42.41983813,42.42611001,42.43806469
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Afghanistan,AFG,South Asia,0.306012602,0.277149573,0.356414354,0.387893859,0.393379136,0.437554491,0.46099605,0.524734837,0.545330594,0.66197969,0.757056136,0.760283881,0.857237464,0.905249145,0.929913051,0.943409015,0.964733023,0.990269537,1.002046101,1.041242171,1.016761519,0.805896981
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Albania,ALB,Europe & Central Asia,3.295907532,3.747336677,4.123057336,4.592167358,5.129733403,5.750666961,6.706002761,7.24781983,7.948631355,8.384440193,8.878085668,9.299616884,9.638440777,9.953505617,10.36269864,12.37701425,10.77319148,11.19310281,13.25939937,11.46286679,15.94770424,17.15982371
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Algeria,DZA,Middle East & North Africa,19.49401364,19.47695047,19.72557689,20.4111722,20.74069125,21.27326262,21.31736121,21.41773655,21.40727614,21.13851761,21.62838864,21.76173495,21.80794031,21.32335888,21.20119332,20.93967563,21.10575471,20.17223094,20.45464218,20.63873396,19.60679726,20.35185556
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Angola,AGO,Sub-Saharan Africa,48.88272204,49.92067121,55.63084116,56.19313752,61.1707223,69.06248156,77.03919818,87.83238985,97.6432678,98.4829999,102.8146525,106.3844319,115.4719039,121.1930899,127.0376985,128.2363901,124.9278276,124.7439177,123.1018365,122.2373256,115.3453227,116.728556
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Antigua and Barbuda,ATG,Latin America & Caribbean,301.3787783,272.1220403,260.8190183,263.1726819,265.4026856,270.0253167,310.4269712,346.2696628,353.4341036,317.7731762,299.2248793,299.8830941,317.0430581,315.1385312,322.1076702,326.7626263,340.1591278,348.5383811,372.7729033,384.3305227,311.7673858,337.3064923
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Argentina,ARG,Latin America & Caribbean,13.02893435,12.18737859,10.6315944,11.3331378,12.10746604,12.91883927,13.68804726,14.63747449,14.94730711,13.80519894,14.92970874,15.54588204,15.38631593,15.75640664,15.36050875,15.7800288,15.45175247,15.88726057,15.47142797,15.1618662,13.66076794,15.08719965
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Armenia,ARM,Europe & Central Asia,2.116207789,2.514211791,2.836228321,2.834046607,2.472266914,2.543568305,2.822282928,3.011839706,3.375428408,3.380780599,4.004472602,3.656129476,3.249039784,3.340357044,3.575560226,3.225347652,3.323206849,3.967723389,4.406278165,4.491272425,4.219447287,4.258043781
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Australia,AUS,East Asia & Pacific,40.29004036,41.34502511,44.43524311,47.40174881,51.18420174,54.77211776,60.05294056,66.79517607,74.54505222,82.32684816,89.59658462,91.47552171,79.165372,67.31171796,71.62080904,146.5614287,130.7148503,117.7776049,118.5011368,141.3681699,171.9795347,133.0892836
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Austria,AUT,Europe & Central Asia,84.98756875,86.79913685,88.82633928,90.11432041,92.70870043,95.15093398,98.56415649,102.6009482,104.4144002,100.9825407,103.1296559,107.3448819,109.2503611,110.2327574,112.3612326,115.1690787,119.0118491,123.1871123,127.7917974,131.6449903,123.3273237,129.2412748
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Azerbaijan,AZE,Europe & Central Asia,1.084480148,1.320000207,1.445176478,1.501999918,1.544514899,1.871703611,2.446130436,3.072590813,3.5669828,4.035067879,4.304484035,4.184437864,4.032639895,4.260168892,4.529147469,4.540699406,4.329926934,4.251958237,4.299066314,4.258491531,4.204593329,4.178849323
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Bahrain,BHR,Middle East & North Africa,56.10534824,60.96843238,67.05095281,76.41211454,83.64504875,91.43053748,99.71437655,110.680532,120.6034618,126.9163028,135.9907316,142.4572917,152.0933101,164.8454657,177.1502513,204.4204769,217.6921953,228.4763083,233.165987,237.9525997,223.8863579,233.625506
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Bangladesh,BGD,South Asia,3.610627137,3.610627137,3.610627137,3.610627137,3.610627137,3.610627137,3.610627137,3.610627137,3.610627137,3.792787782,4.004113883,4.262954985,4.540961838,4.814037376,5.105819038,5.440384973,5.827385573,6.21142485,6.666064665,7.191478226,7.439441657,7.955640643
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Barbados,BRB,Latin America & Caribbean,62.60867464,61.12768884,61.60900922,62.94930137,63.83789285,76.79144092,81.45310039,83.14666013,83.67336184,79.47523838,77.71270772,77.14429012,76.90258846,76.12557866,76.18831031,75.54368214,76.8973723,76.9961439,76.09215905,76.58872538,65.05878069,64.89290299
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Belarus,BLR,Europe & Central Asia,14.20814676,15.0948132,16.08917708,17.47898052,19.77492344,21.96600846,24.61861532,27.2500934,30.6185647,31.29355176,34.40712411,36.58455639,37.48583487,38.14362291,37.36662027,38.98818311,37.89847563,40.38798239,41.86967772,43.47619478,44.1592474,42.15699241
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Belgium,BEL,Europe & Central Asia,48.82419996,52.11957503,56.14692511,57.72845644,60.86155336,63.41098389,65.91766086,69.28777928,70.56264133,70.68201985,73.195285,87.39594309,83.98201256,92.45484298,99.72496635,115.4343434,111.267079,107.7909256,115.5250871,117.670807,111.3941744,118.3034582
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Belize,BLZ,Latin America & Caribbean,13.49984565,14.17402359,14.9390132,16.38311616,17.16636681,17.54738099,18.33902185,18.95397479,18.63514686,18.56259623,18.7693902,18.72349082,19.42333293,20.2885115,21.10631007,21.71336634,21.72521134,21.33136507,21.56826508,22.48872032,19.36213376,22.79817096
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Benin,BEN,Sub-Saharan Africa,46.63995169,50.39262212,52.73236713,54.54824667,56.96456193,57.94045862,60.22547898,63.83078654,66.9563102,68.50922264,69.95755195,72.03092094,75.4964894,80.9257694,86.07077013,87.60123844,90.52683372,95.66111918,102.0677869,109.0754413,113.2735286,121.3787612
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Bhutan,BTN,South Asia,4.098525371,4.098525371,4.098525371,4.098525371,4.098525371,4.098525371,4.098525371,4.098525371,4.098525371,4.412779493,4.939306777,5.358617296,5.635380239,5.733229623,6.070405758,6.474743427,7.023539012,7.170109403,7.421197444,7.848298378,7.04632806,7.357872112
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Bolivia,BOL,Latin America & Caribbean,8.807191986,8.887437216,9.039650586,9.215250257,9.528509356,9.876430528,10.27443428,10.6653226,11.24380293,11.62125734,12.03382742,12.59036124,13.1627882,13.9807639,14.66431816,15.29373936,15.8603933,16.43767467,17.04109823,17.32697314,15.77804927,16.77443755
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Bosnia and Herzegovina,BIH,Europe & Central Asia,28.7154857,29.26964834,30.58561575,31.60846764,33.46590751,34.79767782,36.51769589,37.74374834,39.56488331,34.98400214,34.84110223,36.15526912,34.70300363,35.67332785,38.1324418,39.19796624,40.36277342,43.61598352,58.18881675,61.14273464,60.16017319,63.48462133
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Botswana,BWA,Sub-Saharan Africa,43.77312402,43.81710294,46.4071108,48.48137294,49.71897118,51.90711626,56.16496621,59.33017905,61.16886793,52.4392975,57.66199826,61.51435123,62.29371771,70.3868137,75.68195749,72.01037171,72.05942108,78.25063738,77.13173787,80.25736532,67.12808877,70.88716663
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Brazil,BRA,Latin America & Caribbean,21.14452149,21.31683674,21.84386727,21.96918931,23.10505337,23.71268848,24.5162408,24.25316834,23.88375447,22.4394742,22.77829548,24.4876627,25.83522302,27.58080477,28.73586635,28.22129983,26.28824057,26.89149104,27.03363677,26.98225412,26.19521637,27.39386599
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Brunei Darussalam,BRN,East Asia & Pacific,133.0873166,135.0384572,140.3879234,145.4186249,145.5706432,145.5649293,151.5307807,145.8277327,140.1394146,137.4764099,141.2451392,146.5339312,147.8719843,144.7300252,141.1003594,140.5467049,137.0640731,138.8852798,138.9580155,144.3340846,145.9702174,143.6481779
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Bulgaria,BGR,Europe & Central Asia,4.95763522,5.411293022,5.072288071,5.401367138,5.822209773,6.30892165,6.82112695,7.365801909,7.545725782,7.656250657,7.984458034,7.608775148,8.565047211,8.902736755,9.141063599,9.026183197,9.201948717,9.50642906,10.16749596,10.55856601,10.91559929,11.76490003
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Burkina Faso,BFA,Sub-Saharan Africa,7.882450897,7.984794111,7.936698142,8.16808841,8.16380007,8.502219384,9.033877165,9.405294095,9.950800376,10.24553819,11.1109052,11.84673185,12.61116265,13.34167494,13.91894862,14.46474244,15.32654843,16.27732923,17.35237669,18.37429372,18.74375898,20.04504912
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Burundi,BDI,Sub-Saharan Africa,6.789641043,6.967447155,7.317622794,7.26839258,7.662462361,7.775036271,8.19596174,8.478882124,8.891101324,9.230096377,9.703061283,10.09434693,10.5432129,11.06238072,11.53149759,11.08176918,11.01527846,11.07035499,11.24858056,11.45246843,11.48993597,11.84612398
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Cabo Verde,CPV,Sub-Saharan Africa,43.8125746,43.8125746,38.81390309,34.9091254,33.84380862,29.88477476,27.48614549,27.56857902,26.1346431,23.10009485,21.33493542,20.28442861,18.89540424,17.63142424,16.55015077,15.64407291,15.33949128,15.13384428,14.85755807,14.40706517,8.10207528,10.45648522
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Cambodia,KHM,East Asia & Pacific,5.91439975,5.91439975,5.91439975,5.91439975,5.91439975,5.91439975,5.91439975,6.52940613,7.017568434,7.303518804,7.674312497,8.233513413,8.863398314,9.559839815,10.32465766,11.06875933,11.94380022,12.90826677,14.04112514,15.15556224,14.61667259,15.06830481
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Cameroon,CMR,Sub-Saharan Africa,17.76548788,18.07729227,18.43268383,18.98162915,19.85364195,19.84103359,20.59689429,21.48824322,22.10015917,22.67017792,23.32739198,24.11567385,25.23125979,26.49169473,28.00697149,29.5941134,30.93644149,32.0319555,33.29898406,34.45614373,34.54570659,35.69913849
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Canada,CAN,North America,27.77059566,28.34630433,29.25333475,29.83986783,30.82276133,31.87462201,32.77966135,33.51739168,34.91580792,34.99886937,37.63121803,40.55466048,40.3154007,40.32353999,42.36288981,43.5630791,43.69570463,44.69661226,45.92262399,46.79902601,44.44118183,46.79076796
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Central African Republic,CAF,Sub-Saharan Africa,25.31496019,25.95127053,26.39677717,24.52239029,25.5327582,25.31687756,26.52476742,27.74690532,28.31686309,30.74850587,32.17241335,33.52192234,35.21604026,22.40022695,22.41838693,23.39069951,24.50183184,25.61109794,26.58161605,27.40564615,27.65229696,27.92409692
